player_name,surface,player_svpt,player_1stIn,player_1stWon,player_2ndWon,player_bpSaved,player_bpFaced,avg_age,avg_rank,n_matches,player_1stIn_pct,player_1stWon_pct,player_2ndWon_pct,player_bp_saved_pct
Diego Fernandez Flores,Clay,61.0,38.0,32.0,14.0,2.0,4.0,21.3,832.0,1,0.6229508196721312,0.8421052631578947,0.6086956521739131,0.5
Diego Hartfield,Clay,2280.0,1524.0,990.0,367.0,131.0,225.0,26.179310344827584,105.27586206896552,29,0.6684210526315789,0.6496062992125984,0.48544973544973546,0.5822222222222222
Diego Hartfield,Grass,146.0,95.0,69.0,28.0,6.0,10.0,26.3,88.0,1,0.6506849315068494,0.7263157894736842,0.5490196078431373,0.6
Diego Hartfield,Hard,663.0,411.0,258.0,110.0,42.0,78.0,26.8625,95.75,8,0.6199095022624435,0.6277372262773723,0.4365079365079365,0.5384615384615384
Diego Hipperdinger,Clay,48.0,35.0,16.0,5.0,3.0,8.0,21.2,339.0,1,0.7291666666666666,0.45714285714285713,0.38461538461538464,0.375
Diego Junqueira,Clay,2146.0,1466.0,843.0,321.0,147.0,286.0,28.459999999999997,111.7,30,0.6831314072693383,0.5750341064120055,0.47205882352941175,0.513986013986014
Diego Junqueira,Grass,65.0,34.0,18.0,12.0,5.0,11.0,28.4,85.0,1,0.5230769230769231,0.5294117647058824,0.3870967741935484,0.45454545454545453
Diego Junqueira,Hard,413.0,282.0,173.0,62.0,33.0,53.0,28.580000000000002,79.6,5,0.6828087167070218,0.6134751773049646,0.4732824427480916,0.6226415094339622
Diego Lozano,Clay,108.0,62.0,41.0,17.0,8.0,14.0,24.3,1227.0,1,0.5740740740740741,0.6612903225806451,0.3695652173913043,0.5714285714285714
Diego Moyano,Clay,326.0,193.0,128.0,61.0,17.0,36.0,26.266666666666666,218.66666666666666,3,0.5920245398773006,0.6632124352331606,0.45864661654135336,0.4722222222222222
Diego Nargiso,Clay,5400.0,2859.0,1990.0,1112.0,322.0,583.0,25.198529411764707,154.23529411764707,68,0.5294444444444445,0.6960475690800979,0.4376229830775285,0.5523156089193825
Diego Nargiso,Grass,1965.0,1045.0,797.0,421.0,91.0,148.0,23.357894736842105,125.52631578947368,19,0.5318066157760815,0.7626794258373206,0.45760869565217394,0.6148648648648649
Diego Nargiso,Hard,3793.0,2072.0,1504.0,804.0,228.0,363.0,23.484444444444442,117.97777777777777,45,0.5462694437121013,0.7258687258687259,0.4671702498547356,0.628099173553719
Diego Perez,Clay,2858.0,1809.0,1093.0,511.0,169.0,327.0,30.411428571428573,178.45714285714286,35,0.6329601119664101,0.6042012161415147,0.4871306005719733,0.5168195718654435
Diego Perez,Grass,118.0,66.0,44.0,23.0,10.0,14.0,31.3,167.0,1,0.559322033898305,0.6666666666666666,0.4423076923076923,0.7142857142857143
Diego Perez,Hard,896.0,469.0,292.0,200.0,55.0,108.0,30.263636363636362,127.36363636363636,11,0.5234375,0.6226012793176973,0.468384074941452,0.5092592592592593
Diego Schwartzman,Clay,15769.0,10155.0,6418.0,2737.0,954.0,1711.0,26.49950738916256,39.354679802955665,203,0.6439850339273258,0.6320039389463319,0.48753117206982544,0.5575686732904734
Diego Schwartzman,Grass,2143.0,1390.0,913.0,382.0,124.0,217.0,27.06086956521739,38.08695652173913,23,0.648623425104993,0.6568345323741007,0.5073041168658698,0.5714285714285714
Diego Schwartzman,Hard,17467.0,10842.0,7285.0,3356.0,963.0,1639.0,27.038679245283017,34.764150943396224,212,0.6207133451651686,0.6719239992621288,0.5065660377358491,0.5875533862111043
Diego Veronelli,Clay,248.0,144.0,89.0,41.0,17.0,32.0,23.900000000000002,212.0,3,0.5806451612903226,0.6180555555555556,0.3942307692307692,0.53125
Diego Veronelli,Hard,62.0,34.0,17.0,12.0,10.0,15.0,23.8,186.0,1,0.5483870967741935,0.5,0.42857142857142855,0.6666666666666666
Dieter Kindlmann,Clay,489.0,317.0,195.0,79.0,27.0,55.0,24.25,331.0,6,0.6482617586912065,0.6151419558359621,0.45930232558139533,0.4909090909090909
Dieter Kindlmann,Hard,497.0,274.0,165.0,82.0,49.0,83.0,26.26,200.4,5,0.5513078470824949,0.6021897810218978,0.36771300448430494,0.5903614457831325
Dimitar Kutrovsky,Hard,233.0,142.0,94.0,45.0,9.0,19.0,24.399999999999995,438.0,3,0.6094420600858369,0.6619718309859155,0.4945054945054945,0.47368421052631576
Dimitar Kuzmanov,Clay,61.0,42.0,31.0,13.0,1.0,1.0,29.6,207.0,1,0.6885245901639344,0.7380952380952381,0.6842105263157895,1.0
Dimitar Kuzmanov,Hard,1385.0,869.0,574.0,249.0,89.0,147.0,26.435294117647057,299.29411764705884,17,0.6274368231046932,0.6605293440736478,0.48255813953488375,0.6054421768707483
Dimitri Poliakov,Clay,2035.0,1260.0,782.0,358.0,149.0,260.0,25.326923076923077,147.8846153846154,26,0.6191646191646192,0.6206349206349207,0.4619354838709677,0.573076923076923
Dimitri Poliakov,Grass,132.0,66.0,35.0,30.0,11.0,21.0,25.3,186.0,2,0.5,0.5303030303030303,0.45454545454545453,0.5238095238095238
Dimitri Poliakov,Hard,1869.0,1104.0,719.0,360.0,127.0,208.0,24.452380952380953,140.61904761904762,21,0.5906902086677368,0.6512681159420289,0.47058823529411764,0.6105769230769231
Dino Marcan,Hard,42.0,31.0,13.0,5.0,1.0,5.0,20.9,354.0,1,0.7380952380952381,0.41935483870967744,0.45454545454545453,0.2
Dino Prizmic,Clay,284.0,162.0,109.0,59.0,14.0,27.0,17.639999999999997,403.6,5,0.5704225352112676,0.6728395061728395,0.48360655737704916,0.5185185185185185
Dino Prizmic,Hard,521.0,355.0,226.0,75.0,27.0,56.0,18.183333333333334,170.66666666666666,6,0.6813819577735125,0.6366197183098592,0.45180722891566266,0.48214285714285715
Dinu Pescariu,Clay,3761.0,2556.0,1538.0,570.0,254.0,466.0,22.937735849056605,172.58490566037736,53,0.679606487636267,0.6017214397496088,0.4730290456431535,0.5450643776824035
Dinu Pescariu,Grass,385.0,226.0,164.0,67.0,21.0,32.0,24.100000000000005,100.33333333333333,3,0.587012987012987,0.7256637168141593,0.42138364779874216,0.65625
Dinu Pescariu,Hard,1252.0,825.0,515.0,186.0,72.0,136.0,22.576923076923077,121.76923076923077,13,0.6589456869009584,0.6242424242424243,0.43559718969555034,0.5294117647058824
Diogo Rocha,Clay,130.0,76.0,45.0,17.0,4.0,16.0,19.3,1108.0,2,0.5846153846153846,0.5921052631578947,0.3148148148148148,0.25
Dirk Dier,Clay,933.0,527.0,364.0,186.0,54.0,92.0,22.5,171.08333333333334,12,0.564844587352626,0.6907020872865275,0.458128078817734,0.5869565217391305
Dirk Dier,Grass,54.0,35.0,24.0,12.0,0.0,2.0,24.3,122.0,1,0.6481481481481481,0.6857142857142857,0.631578947368421,0.0
Dirk Dier,Hard,422.0,252.0,181.0,78.0,17.0,31.0,24.28,165.8,5,0.5971563981042654,0.7182539682539683,0.4588235294117647,0.5483870967741935
Dmitri Tomashevich,Hard,227.0,116.0,60.0,48.0,12.0,34.0,25.25,384.25,4,0.5110132158590308,0.5172413793103449,0.43243243243243246,0.35294117647058826
Dmitry Popko,Clay,483.0,330.0,216.0,75.0,23.0,40.0,23.32,263.2,5,0.6832298136645962,0.6545454545454545,0.49019607843137253,0.575
Dmitry Popko,Hard,473.0,288.0,187.0,96.0,29.0,51.0,22.419999999999998,203.6,5,0.6088794926004228,0.6493055555555556,0.518918918918919,0.5686274509803921
Dmitry Tursunov,Clay,5481.0,3194.0,2211.0,1060.0,331.0,562.0,27.01818181818182,70.22727272727273,66,0.5827403758438241,0.6922354414527239,0.4634892872759073,0.5889679715302492
Dmitry Tursunov,Grass,5824.0,3497.0,2582.0,1200.0,292.0,454.0,26.066101694915258,78.37288135593221,59,0.6004464285714286,0.738347154704032,0.5156854318865493,0.6431718061674009
Dmitry Tursunov,Hard,21665.0,12172.0,8878.0,4836.0,1201.0,1880.0,26.14092664092664,85.22779922779922,259,0.5618278329102239,0.7293789023989484,0.5094279995786369,0.6388297872340426
Dominic Inglot,Hard,62.0,42.0,31.0,9.0,6.0,8.0,27.5,941.0,1,0.6774193548387096,0.7380952380952381,0.45,0.75
Dominic Stricker,Clay,743.0,390.0,294.0,168.0,36.0,66.0,19.919999999999998,240.1,10,0.5248990578734859,0.7538461538461538,0.47592067988668557,0.5454545454545454
Dominic Stricker,Grass,802.0,477.0,379.0,158.0,37.0,56.0,19.8875,223.5,8,0.5947630922693267,0.7945492662473794,0.48615384615384616,0.6607142857142857
Dominic Stricker,Hard,2363.0,1359.0,1035.0,526.0,92.0,156.0,21.093103448275862,149.10344827586206,29,0.5751163774862463,0.7615894039735099,0.5239043824701195,0.5897435897435898
Dominic Thiem,Clay,17308.0,10612.0,7629.0,3575.0,861.0,1368.0,24.59366515837104,50.977375565610856,221,0.6131268777443957,0.7189031285337354,0.5339008363201911,0.6293859649122807
Dominic Thiem,Grass,2253.0,1278.0,969.0,526.0,115.0,168.0,23.5,21.28,25,0.5672436750998668,0.7582159624413145,0.5394871794871795,0.6845238095238095
Dominic Thiem,Hard,20753.0,12519.0,9265.0,4279.0,975.0,1558.0,24.564315352697097,53.97925311203319,241,0.6032380860598467,0.7400750858694783,0.5196745202817585,0.6258023106546855
Dominik Hrbaty,Clay,17137.0,9520.0,6637.0,3664.0,994.0,1722.0,23.232876712328768,41.57534246575342,219,0.5555231370718329,0.6971638655462185,0.48102927661809114,0.5772357723577236
Dominik Hrbaty,Grass,1970.0,1149.0,802.0,397.0,101.0,181.0,25.172727272727272,31.136363636363637,22,0.583248730964467,0.6979982593559617,0.4835566382460414,0.5580110497237569
Dominik Hrbaty,Hard,23740.0,13576.0,9666.0,5150.0,1322.0,2158.0,25.074048442906577,44.88581314878893,289,0.5718618365627632,0.7119917501473187,0.5066902794175522,0.6126042632066728
Dominik Koepfer,Clay,3362.0,2079.0,1366.0,646.0,235.0,367.0,27.76923076923077,68.61538461538461,39,0.6183819155264724,0.6570466570466571,0.5035074045206547,0.6403269754768393
Dominik Koepfer,Grass,1388.0,834.0,587.0,269.0,69.0,117.0,27.78461538461539,84.38461538461539,13,0.600864553314121,0.7038369304556354,0.4855595667870036,0.5897435897435898
Dominik Koepfer,Hard,5532.0,3499.0,2357.0,1037.0,325.0,551.0,27.96268656716418,76.13432835820896,67,0.6325018076644975,0.673621034581309,0.5100836202656173,0.5898366606170599
Dominik Meffert,Clay,298.0,187.0,134.0,60.0,15.0,22.0,27.53333333333333,176.33333333333334,3,0.62751677852349,0.7165775401069518,0.5405405405405406,0.6818181818181818
Dominik Meffert,Grass,213.0,137.0,96.0,42.0,12.0,19.0,29.433333333333337,203.33333333333334,3,0.6431924882629108,0.7007299270072993,0.5526315789473685,0.631578947368421
Dominik Meffert,Hard,428.0,257.0,183.0,80.0,25.0,43.0,26.339999999999996,238.8,5,0.6004672897196262,0.7120622568093385,0.4678362573099415,0.5813953488372093
Donald Johnson,Clay,1079.0,649.0,441.0,205.0,51.0,94.0,27.192307692307693,364.9230769230769,13,0.6014828544949027,0.6795069337442219,0.47674418604651164,0.5425531914893617
Donald Johnson,Grass,125.0,77.0,55.0,22.0,2.0,6.0,28.75,438.0,2,0.616,0.7142857142857143,0.4583333333333333,0.3333333333333333
Donald Johnson,Hard,509.0,313.0,220.0,95.0,33.0,52.0,26.583333333333332,370.6666666666667,6,0.6149312377210217,0.7028753993610224,0.4846938775510204,0.6346153846153846
Donald Young,Clay,2512.0,1507.0,935.0,472.0,166.0,302.0,24.076666666666664,91.5,30,0.5999203821656051,0.6204379562043796,0.4696517412935323,0.5496688741721855
Donald Young,Grass,2656.0,1661.0,1147.0,483.0,167.0,268.0,24.46470588235294,79.47058823529412,34,0.6253765060240963,0.6905478627332932,0.48542713567839196,0.6231343283582089
Donald Young,Hard,17548.0,10383.0,6991.0,3519.0,1008.0,1763.0,24.130000000000003,116.7,220,0.591691360838842,0.6733121448521622,0.4911374738311235,0.5717526942711287
Donny Susetyo,Hard,48.0,30.0,16.0,6.0,4.0,9.0,20.7,720.0,1,0.625,0.5333333333333333,0.3333333333333333,0.4444444444444444
Doug Flach,Clay,640.0,376.0,226.0,122.0,37.0,79.0,25.11111111111111,135.0,9,0.5875,0.601063829787234,0.4621212121212121,0.46835443037974683
Doug Flach,Grass,1335.0,760.0,513.0,278.0,81.0,136.0,26.576923076923077,198.07692307692307,13,0.5692883895131086,0.675,0.4834782608695652,0.5955882352941176
Doug Flach,Hard,2838.0,1606.0,1049.0,574.0,160.0,296.0,24.56756756756757,171.48648648648648,37,0.5658914728682171,0.6531755915317559,0.4659090909090909,0.5405405405405406
Dragos Dima,Hard,47.0,25.0,18.0,13.0,2.0,3.0,25.7,419.0,1,0.5319148936170213,0.72,0.5909090909090909,0.6666666666666666
Dragos Nicolae Madaras,Clay,74.0,41.0,25.0,15.0,6.0,10.0,25.8,191.0,1,0.5540540540540541,0.6097560975609756,0.45454545454545453,0.6
Dragos Nicolae Madaras,Hard,178.0,112.0,63.0,25.0,9.0,24.0,24.599999999999998,322.6666666666667,3,0.6292134831460674,0.5625,0.3787878787878788,0.375
Duck Hee Lee,Hard,294.0,154.0,102.0,68.0,11.0,23.0,20.333333333333332,187.66666666666666,3,0.5238095238095238,0.6623376623376623,0.4857142857142857,0.4782608695652174
Dudi Sela,Clay,2992.0,1818.0,1112.0,538.0,179.0,352.0,27.308333333333334,81.05555555555556,36,0.607620320855615,0.6116611661166117,0.45826235093696766,0.5085227272727273
Dudi Sela,Grass,4273.0,2603.0,1806.0,863.0,247.0,413.0,28.20980392156863,82.49019607843137,51,0.6091738825181371,0.6938148290434114,0.5167664670658683,0.5980629539951574
Dudi Sela,Hard,14705.0,8845.0,5882.0,2939.0,831.0,1471.0,27.332804232804232,83.41798941798942,189,0.6014960897653859,0.6650084793668739,0.5015358361774744,0.5649218218898708
Duilio Beretta,Clay,42.0,27.0,21.0,12.0,2.0,2.0,25.9,1428.0,1,0.6428571428571429,0.7777777777777778,0.8,1.0
Duje Ajdukovic,Clay,695.0,374.0,249.0,157.0,24.0,62.0,22.527272727272727,181.1818181818182,11,0.5381294964028777,0.6657754010695187,0.48909657320872274,0.3870967741935484
Duje Ajdukovic,Hard,245.0,163.0,115.0,39.0,11.0,23.0,23.0,142.75,4,0.6653061224489796,0.7055214723926381,0.47560975609756095,0.4782608695652174
Dusan Lajovic,Clay,16919.0,11148.0,7524.0,2963.0,964.0,1567.0,28.696279069767442,71.95813953488373,215,0.6589041905549974,0.6749192680301399,0.5134292150407208,0.6151882578174857
Dusan Lajovic,Grass,2064.0,1367.0,919.0,388.0,103.0,165.0,28.375,65.5,20,0.6623062015503876,0.6722750548646672,0.5566714490674318,0.6242424242424243
Dusan Lajovic,Hard,14675.0,9920.0,6684.0,2398.0,769.0,1327.0,28.698305084745765,62.75706214689266,177,0.6759795570698467,0.6737903225806452,0.5043112513144059,0.5795026375282593
Dusan Lojda,Hard,70.0,40.0,26.0,9.0,4.0,10.0,22.4,169.0,1,0.5714285714285714,0.65,0.3,0.4
Dusan Prchlik,Clay,58.0,43.0,25.0,5.0,5.0,9.0,19.7,361.0,1,0.7413793103448276,0.5813953488372093,0.3333333333333333,0.5555555555555556
Dusan Vemic,Clay,884.0,563.0,392.0,172.0,55.0,81.0,28.727272727272727,344.54545454545456,11,0.6368778280542986,0.6962699822380106,0.5358255451713395,0.6790123456790124
Dusan Vemic,Grass,355.0,235.0,167.0,74.0,10.0,17.0,28.98,271.6,5,0.6619718309859155,0.7106382978723405,0.6166666666666667,0.5882352941176471
Dusan Vemic,Hard,471.0,300.0,208.0,80.0,22.0,42.0,30.3,293.8333333333333,6,0.6369426751592356,0.6933333333333334,0.4678362573099415,0.5238095238095238
Dustin Brown,Clay,3980.0,2358.0,1701.0,782.0,217.0,352.0,29.87173913043478,105.69565217391305,46,0.592462311557789,0.7213740458015268,0.48212083847102344,0.6164772727272727
Dustin Brown,Grass,3665.0,2283.0,1748.0,703.0,176.0,255.0,29.513513513513512,132.56756756756758,37,0.6229195088676671,0.7656592203241349,0.5086830680173662,0.6901960784313725
Dustin Brown,Hard,4865.0,2963.0,2148.0,922.0,271.0,422.0,29.791228070175443,101.66666666666667,57,0.6090441932168551,0.724940938238272,0.48475289169295477,0.6421800947867299
Dzmitry Zhyrmont,Clay,58.0,31.0,23.0,11.0,1.0,4.0,28.9,389.0,1,0.5344827586206896,0.7419354838709677,0.4074074074074074,0.25
Dzmitry Zhyrmont,Hard,261.0,144.0,98.0,50.0,25.0,37.0,28.5,333.0,2,0.5517241379310345,0.6805555555555556,0.42735042735042733,0.6756756756756757
Edan Leshem,Clay,219.0,138.0,86.0,40.0,11.0,22.0,20.933333333333334,399.0,3,0.6301369863013698,0.6231884057971014,0.49382716049382713,0.5
Edan Leshem,Hard,297.0,183.0,138.0,61.0,11.0,21.0,22.98,345.6,5,0.6161616161616161,0.7540983606557377,0.5350877192982456,0.5238095238095238
Edgardo Massa,Clay,1425.0,837.0,546.0,296.0,98.0,161.0,23.58235294117647,258.29411764705884,17,0.5873684210526315,0.6523297491039427,0.5034013605442177,0.6086956521739131
Edgardo Massa,Grass,70.0,41.0,26.0,15.0,7.0,10.0,21.2,107.0,1,0.5857142857142857,0.6341463414634146,0.5172413793103449,0.7
Edgardo Massa,Hard,261.0,144.0,110.0,56.0,16.0,26.0,25.4,293.25,4,0.5517241379310345,0.7638888888888888,0.47863247863247865,0.6153846153846154
Edouard Roger Vasselin,Clay,788.0,532.0,343.0,119.0,50.0,84.0,23.77777777777778,141.66666666666666,9,0.6751269035532995,0.6447368421052632,0.46484375,0.5952380952380952
Edouard Roger Vasselin,Grass,345.0,241.0,178.0,50.0,6.0,15.0,24.275,113.75,4,0.6985507246376812,0.7385892116182573,0.4807692307692308,0.4
Edouard Roger Vasselin,Hard,661.0,408.0,271.0,115.0,28.0,63.0,24.733333333333334,137.88888888888889,9,0.6172465960665658,0.6642156862745098,0.45454545454545453,0.4444444444444444
Edouard Roger-Vasselin,Clay,3648.0,2386.0,1588.0,613.0,223.0,359.0,28.92439024390244,90.97560975609755,41,0.6540570175438597,0.6655490360435876,0.4857369255150555,0.6211699164345403
Edouard Roger-Vasselin,Grass,2687.0,1773.0,1255.0,462.0,128.0,210.0,29.268965517241377,94.10344827586206,29,0.6598436918496464,0.7078398195149465,0.5054704595185996,0.6095238095238096
Edouard Roger-Vasselin,Hard,8170.0,5235.0,3687.0,1454.0,418.0,697.0,29.55,88.77,100,0.6407588739290085,0.7042979942693409,0.49540034071550254,0.599713055954089
Eduardo Bengoechea,Clay,565.0,396.0,246.0,75.0,37.0,65.0,31.733333333333334,204.0,6,0.7008849557522124,0.6212121212121212,0.4437869822485207,0.5692307692307692
Eduardo Furusho,Hard,61.0,35.0,19.0,10.0,6.0,11.0,22.7,331.0,1,0.5737704918032787,0.5428571428571428,0.38461538461538464,0.5454545454545454
Eduardo Masso,Clay,2008.0,1469.0,830.0,259.0,111.0,226.0,27.744444444444444,103.11111111111111,27,0.7315737051792829,0.5650102110279102,0.4805194805194805,0.4911504424778761
Eduardo Masso,Grass,380.0,252.0,149.0,60.0,26.0,46.0,28.066666666666663,135.0,3,0.6631578947368421,0.5912698412698413,0.46875,0.5652173913043478
Eduardo Masso,Hard,790.0,522.0,296.0,133.0,59.0,108.0,27.380000000000003,107.1,10,0.660759493670886,0.5670498084291188,0.4962686567164179,0.5462962962962963
Eduardo Medica,Clay,464.0,271.0,162.0,87.0,32.0,61.0,23.05,128.83333333333334,6,0.584051724137931,0.5977859778597786,0.45077720207253885,0.5245901639344263
Eduardo Nava,Clay,109.0,63.0,33.0,20.0,12.0,19.0,26.2,1104.0,1,0.5779816513761468,0.5238095238095238,0.43478260869565216,0.631578947368421
Eduardo Nava,Hard,64.0,33.0,19.0,16.0,6.0,10.0,24.4,1761.0,1,0.515625,0.5757575757575758,0.5161290322580645,0.6
Eduardo Nicolas,Clay,294.0,158.0,108.0,69.0,11.0,24.0,25.733333333333334,290.8333333333333,6,0.5374149659863946,0.6835443037974683,0.5073529411764706,0.4583333333333333
Eduardo Rincon,Clay,49.0,24.0,11.0,6.0,3.0,9.0,21.5,644.0,1,0.4897959183673469,0.4583333333333333,0.24,0.3333333333333333
Eduardo Schwank,Clay,4354.0,2745.0,1817.0,856.0,197.0,376.0,23.598275862068967,95.36206896551724,58,0.6304547542489665,0.6619307832422586,0.5320074580484773,0.523936170212766
Eduardo Schwank,Grass,414.0,261.0,172.0,61.0,21.0,41.0,22.9,77.8,5,0.6304347826086957,0.6590038314176245,0.39869281045751637,0.5121951219512195
Eduardo Schwank,Hard,2324.0,1439.0,982.0,434.0,150.0,234.0,23.326923076923077,69.57692307692308,26,0.6191910499139415,0.6824183460736623,0.4903954802259887,0.6410256410256411
Eduardo Struvay,Clay,79.0,41.0,28.0,9.0,6.0,13.0,26.2,470.0,1,0.5189873417721519,0.6829268292682927,0.23684210526315788,0.46153846153846156
Eduardo Struvay,Hard,110.0,64.0,43.0,18.0,4.0,12.0,23.0,574.5,2,0.5818181818181818,0.671875,0.391304347826087,0.3333333333333333
Edward Corrie,Grass,99.0,58.0,40.0,17.0,12.0,14.0,25.3,330.0,1,0.5858585858585859,0.6896551724137931,0.4146341463414634,0.8571428571428571
Edwin Kempes,Clay,613.0,380.0,273.0,126.0,29.0,49.0,24.35,164.75,8,0.6199021207177814,0.718421052631579,0.5407725321888412,0.5918367346938775
Edwin Kempes,Grass,341.0,197.0,140.0,65.0,20.0,32.0,24.933333333333334,112.66666666666667,3,0.5777126099706745,0.7106598984771574,0.4513888888888889,0.625
Edwin Kempes,Hard,1232.0,687.0,481.0,266.0,67.0,116.0,24.75714285714286,138.42857142857142,14,0.5576298701298701,0.7001455604075691,0.48807339449541287,0.5775862068965517
Eero Vasa,Hard,380.0,248.0,157.0,57.0,21.0,35.0,25.74,883.0,5,0.6526315789473685,0.6330645161290323,0.4318181818181818,0.6
Egor Gerasimov,Clay,1209.0,755.0,494.0,199.0,73.0,132.0,27.8,114.8,15,0.6244830438378826,0.6543046357615894,0.43832599118942733,0.553030303030303
Egor Gerasimov,Grass,343.0,235.0,170.0,46.0,23.0,34.0,28.6,72.5,4,0.685131195335277,0.723404255319149,0.42592592592592593,0.6764705882352942
Egor Gerasimov,Hard,6254.0,4025.0,2923.0,1079.0,300.0,491.0,27.655405405405407,127.48648648648648,74,0.6435881036136872,0.7262111801242236,0.484073575594437,0.6109979633401222
Elia Grossi,Clay,64.0,27.0,14.0,18.0,10.0,15.0,23.1,319.0,1,0.421875,0.5185185185185185,0.4864864864864865,0.6666666666666666
Elias Ymer,Clay,3611.0,2147.0,1450.0,702.0,229.0,384.0,22.581818181818182,178.47727272727272,44,0.5945721406812517,0.6753609687936656,0.47950819672131145,0.5963541666666666
Elias Ymer,Grass,397.0,224.0,156.0,78.0,24.0,40.0,24.53333333333333,158.33333333333334,3,0.5642317380352645,0.6964285714285714,0.4508670520231214,0.6
Elias Ymer,Hard,4279.0,2529.0,1771.0,816.0,227.0,413.0,24.038888888888888,163.74074074074073,54,0.5910259406403365,0.7002767892447608,0.4662857142857143,0.549636803874092
Eliot Spizzirri,Grass,130.0,81.0,60.0,23.0,7.0,11.0,22.5,393.0,2,0.6230769230769231,0.7407407407407407,0.46938775510204084,0.6363636363636364
Eliot Spizzirri,Hard,76.0,40.0,18.0,14.0,4.0,13.0,22.6,341.0,1,0.5263157894736842,0.45,0.3888888888888889,0.3076923076923077
Elliot Benchetrit,Clay,540.0,303.0,200.0,102.0,30.0,61.0,22.3,373.0,7,0.5611111111111111,0.6600660066006601,0.43037974683544306,0.4918032786885246
Elliot Benchetrit,Hard,162.0,94.0,55.0,31.0,9.0,22.0,21.05,229.0,2,0.5802469135802469,0.5851063829787234,0.45588235294117646,0.4090909090909091
Ellis Ferreira,Clay,162.0,98.0,67.0,31.0,10.0,16.0,24.25,365.5,2,0.6049382716049383,0.6836734693877551,0.484375,0.625
Ellis Ferreira,Grass,134.0,67.0,43.0,16.0,10.0,17.0,24.3,275.0,1,0.5,0.6417910447761194,0.23880597014925373,0.5882352941176471
Ellis Ferreira,Hard,833.0,479.0,348.0,143.0,46.0,76.0,24.366666666666667,319.44444444444446,9,0.575030012004802,0.7265135699373695,0.403954802259887,0.6052631578947368
Elmer Moller,Clay,78.0,36.0,31.0,23.0,4.0,6.0,20.5,361.0,1,0.46153846153846156,0.8611111111111112,0.5476190476190477,0.6666666666666666
Emanuel Couto,Clay,914.0,537.0,334.0,180.0,57.0,101.0,21.761538461538464,312.46153846153845,13,0.587527352297593,0.6219739292364991,0.47745358090185674,0.5643564356435643
Emanuel Couto,Hard,226.0,135.0,88.0,44.0,18.0,28.0,21.7,223.0,2,0.5973451327433629,0.6518518518518519,0.4835164835164835,0.6428571428571429
Emanuel Rasberger,Clay,257.0,169.0,89.0,31.0,16.0,38.0,24.15,771.75,4,0.6575875486381323,0.5266272189349113,0.3522727272727273,0.42105263157894735
Emil Reinberg,Hard,59.0,24.0,14.0,12.0,4.0,9.0,21.2,1032.0,1,0.4067796610169492,0.5833333333333334,0.34285714285714286,0.4444444444444444
Emil Ruusuvuori,Clay,3149.0,2065.0,1338.0,516.0,212.0,359.0,23.156756756756756,78.02702702702703,37,0.6557637345188949,0.6479418886198547,0.47601476014760147,0.5905292479108635
Emil Ruusuvuori,Grass,1970.0,1285.0,924.0,376.0,96.0,142.0,23.785714285714285,62.333333333333336,21,0.6522842639593909,0.7190661478599222,0.5489051094890511,0.676056338028169
Emil Ruusuvuori,Hard,10108.0,6527.0,4598.0,1821.0,502.0,855.0,23.04732824427481,84.37404580152672,131,0.6457261574990106,0.7044584035544661,0.5085171739737504,0.5871345029239766
Emilio Benfele Alvarez,Clay,6784.0,4088.0,2801.0,1287.0,399.0,645.0,24.687058823529412,136.47058823529412,85,0.6025943396226415,0.6851761252446184,0.47737388724035607,0.6186046511627907
Emilio Benfele Alvarez,Grass,465.0,252.0,188.0,89.0,24.0,38.0,24.075000000000003,101.5,4,0.5419354838709678,0.746031746031746,0.41784037558685444,0.631578947368421
Emilio Benfele Alvarez,Hard,914.0,518.0,348.0,170.0,75.0,118.0,25.77,110.7,10,0.5667396061269147,0.6718146718146718,0.4292929292929293,0.635593220338983
Emilio Gomez,Clay,805.0,494.0,328.0,128.0,39.0,85.0,28.7875,207.125,8,0.613664596273292,0.6639676113360324,0.4115755627009646,0.4588235294117647
Emilio Gomez,Hard,2156.0,1328.0,926.0,384.0,135.0,221.0,28.90740740740741,187.59259259259258,27,0.6159554730983302,0.697289156626506,0.463768115942029,0.6108597285067874
Emilio Nava,Clay,78.0,55.0,33.0,12.0,4.0,8.0,21.3,173.0,1,0.7051282051282052,0.6,0.5217391304347826,0.5
Emilio Nava,Grass,60.0,36.0,22.0,11.0,1.0,5.0,22.6,148.0,1,0.6,0.6111111111111112,0.4583333333333333,0.2
Emilio Nava,Hard,1041.0,658.0,454.0,163.0,53.0,100.0,21.116666666666667,219.08333333333334,12,0.6320845341018252,0.6899696048632219,0.4255874673629243,0.53
Emilio Sanchez,Clay,13154.0,8402.0,5555.0,2363.0,778.0,1311.0,28.452976190476193,64.30357142857143,168,0.6387410673559374,0.6611521066412759,0.49726430976430974,0.593440122044241
Emilio Sanchez,Grass,187.0,111.0,79.0,29.0,10.0,21.0,26.5,15.0,2,0.5935828877005348,0.7117117117117117,0.3815789473684211,0.47619047619047616
Emilio Sanchez,Hard,6336.0,4283.0,2968.0,1081.0,309.0,502.0,27.41216216216216,30.89189189189189,74,0.6759785353535354,0.6929722157366331,0.5265465172917682,0.6155378486055777
Enrique Lopez Perez,Clay,66.0,34.0,24.0,12.0,5.0,9.0,25.1,196.0,1,0.5151515151515151,0.7058823529411765,0.375,0.5555555555555556
